"Notes"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"1990"	"1990"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	11693	8009507	146.0
	"1990"	"1990"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	4634	2904769	159.5
	"1990"	"1990"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	476	934865	50.9
	"1990"	"1990"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	10924	17756776	61.5
	"1990"	"1990"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	11169	2592489	430.8
	"1990"	"1990"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	1057	900487	117.4
	"1990"	"1990"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	31831	18071340	176.1
	"1990"	"1990"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	6804	2278832	298.6
	"1990"	"1990"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	707	812160	87.1
	"1990"	"1990"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	18589	15834123	117.4
	"1990"	"1990"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	13727	1962145	699.6
	"1990"	"1990"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	1301	728534	178.6
	"1990"	"1990"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	42434	15818973	268.2
	"1990"	"1990"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	9052	1415642	639.4
	"1990"	"1990"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	1040	462435	224.9
	"1990"	"1990"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	33862	10946272	309.3
	"1990"	"1990"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	14819	1175149	1261.0
	"1990"	"1990"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	1545	432931	356.9
	"1990"	"1990"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	58290	10624221	548.7
	"1990"	"1990"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	16480	1134501	1452.6
	"1990"	"1990"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	1786	324990	549.6
	"1990"	"1990"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	79784	9698092	822.7
	"1990"	"1990"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	22993	878148	2618.4
	"1990"	"1990"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	2340	263560	887.8
	"1990"	"1990"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	129313	8813361	1467.2
	"1990"	"1990"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	25337	884151	2865.7
	"1990"	"1990"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	2509	206875	1212.8
	"1990"	"1990"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	174036	9047655	1923.5
	"1990"	"1990"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	30350	613620	4946.1
	"1990"	"1990"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	3550	165858	2140.4
	"1990"	"1990"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	242167	7127336	3397.7
	"1990"	"1990"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	28144	494772	5688.3
	"1990"	"1990"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	2670	85114	3137.0
	"1990"	"1990"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	275219	5687364	4839.1
	"1990"	"1990"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	25293	277046	9129.5
	"1990"	"1990"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	3603	70434	5115.4
	"1990"	"1990"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	266510	3397245	7844.9
	"1990"	"1990"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	20811	156362	13309.5
	"1990"	"1990"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	2222	22700	9788.5
	"1990"	"1990"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	288175	2001136	14400.6
	"1990"	"1990"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	11236	66270	16954.9
	"1990"	"1990"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	1854	15131	12253.0
	"1990"	"1990"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	138807	759826	18268.3
	"1990"	"1990"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	48	Not Applicable	Not Applicable
	"1990"	"1990"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	4	Not Applicable	Not Applicable
	"1990"	"1990"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	107	Not Applicable	Not Applicable
	"1990"	"1990"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	118	Not Applicable	Not Applicable
	"1990"	"1990"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	8	Not Applicable	Not Applicable
	"1990"	"1990"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	277	Not Applicable	Not Applicable
	"1991"	"1991"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	5280	336147	1570.7
	"1991"	"1991"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	517	91046	567.8
	"1991"	"1991"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	9961	1582196	629.6
	"1991"	"1991"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	6714	346455	1937.9
	"1991"	"1991"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	598	95986	623.0
	"1991"	"1991"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	13696	1659077	825.5
	"1991"	"1991"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	847	1204325	70.3
	"1991"	"1991"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	112	344089	32.5
	"1991"	"1991"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	2210	5875294	37.6
	"1991"	"1991"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	1083	1233019	87.8
	"1991"	"1991"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	144	360353	40.0
	"1991"	"1991"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	2818	6187186	45.5
	"1991"	"1991"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	374	1376295	27.2
	"1991"	"1991"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	54	415436	13.0
	"1991"	"1991"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	1206	7130320	16.9
	"1991"	"1991"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	505	1411196	35.8
	"1991"	"1991"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	90	429310	21.0
	"1991"	"1991"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	1697	7518573	22.6
	"1991"	"1991"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	323	1357517	23.8
	"1991"	"1991"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	51	403135	12.7
	"1991"	"1991"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	1199	6898264	17.4
	"1991"	"1991"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	667	1387474	48.1
	"1991"	"1991"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	94	417984	22.5
	"1991"	"1991"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	2219	7291581	30.4
	"1991"	"1991"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	684	1315495	52.0
	"1991"	"1991"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	145	394701	36.7
	"1991"	"1991"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	3126	6697113	46.7
	"1991"	"1991"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	3053	1342227	227.5
	"1991"	"1991"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	364	419695	86.7
	"1991"	"1991"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	7941	7101049	111.8
	"1991"	"1991"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	1254	1370413	91.5
	"1991"	"1991"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	165	440477	37.5
	"1991"	"1991"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	3529	7640454	46.2
	"1991"	"1991"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	4312	1309404	329.3
	"1991"	"1991"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	487	468987	103.8
	"1991"	"1991"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	11392	8004690	142.3
	"1991"	"1991"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	4621	2935364	157.4
	"1991"	"1991"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	462	982253	47.0
	"1991"	"1991"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	10836	17667493	61.3
	"1991"	"1991"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	11072	2624463	421.9
	"1991"	"1991"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	1128	950925	118.6
	"1991"	"1991"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	31509	18063504	174.4
	"1991"	"1991"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	7358	2431756	302.6
	"1991"	"1991"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	807	874254	92.3
	"1991"	"1991"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	19405	16555202	117.2
	"1991"	"1991"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	14701	2100406	699.9
	"1991"	"1991"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	1299	786677	165.1
	"1991"	"1991"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	44552	16581171	268.7
	"1991"	"1991"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	9219	1460229	631.3
	"1991"	"1991"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	1097	503863	217.7
	"1991"	"1991"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	34332	11244662	305.3
	"1991"	"1991"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	15145	1214347	1247.2
	"1991"	"1991"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	1562	467008	334.5
	"1991"	"1991"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	59321	10930043	542.7
	"1991"	"1991"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	15998	1142772	1399.9
	"1991"	"1991"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	1861	342104	544.0
	"1991"	"1991"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	78783	9604393	820.3
	"1991"	"1991"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	22450	889866	2522.9
	"1991"	"1991"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	2476	281113	880.8
	"1991"	"1991"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	126510	8785613	1440.0
	"1991"	"1991"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	25830	898586	2874.5
	"1991"	"1991"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	2713	223366	1214.6
	"1991"	"1991"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	174237	9131275	1908.1
	"1991"	"1991"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	30608	626334	4886.8
	"1991"	"1991"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	3666	176437	2077.8
	"1991"	"1991"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	241582	7237906	3337.7
	"1991"	"1991"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	28765	505286	5692.8
	"1991"	"1991"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	2831	91882	3081.1
	"1991"	"1991"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	276944	5844539	4738.5
	"1991"	"1991"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	25417	279775	9084.8
	"1991"	"1991"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	3864	74271	5202.6
	"1991"	"1991"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	269669	3532828	7633.2
	"1991"	"1991"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	21612	167928	12869.8
	"1991"	"1991"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	2435	24430	9967.3
	"1991"	"1991"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	296531	2113777	14028.5
	"1991"	"1991"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	11498	68984	16667.6
	"1991"	"1991"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	2059	16165	12737.4
	"1991"	"1991"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	143266	797855	17956.4
	"1991"	"1991"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	29	Not Applicable	Not Applicable
	"1991"	"1991"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	2	Not Applicable	Not Applicable
	"1991"	"1991"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	108	Not Applicable	Not Applicable
	"1991"	"1991"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	106	Not Applicable	Not Applicable
	"1991"	"1991"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	6	Not Applicable	Not Applicable
	"1991"	"1991"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	325	Not Applicable	Not Applicable
	"1992"	"1992"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	5050	330907	1526.1
	"1992"	"1992"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	494	92143	536.1
	"1992"	"1992"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	9539	1559867	611.5
	"1992"	"1992"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	6298	342726	1837.6
	"1992"	"1992"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	622	97560	637.6
	"1992"	"1992"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	12625	1641811	769.0
	"1992"	"1992"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	834	1249382	66.8
	"1992"	"1992"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	126	362447	34.8
	"1992"	"1992"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	1995	5983543	33.3
	"1992"	"1992"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	965	1280001	75.4
	"1992"	"1992"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	154	379416	40.6
	"1992"	"1992"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	2690	6300477	42.7
	"1992"	"1992"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	365	1408735	25.9
	"1992"	"1992"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	58	423753	13.7
	"1992"	"1992"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	1085	7162539	15.1
	"1992"	"1992"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	529	1446654	36.6
	"1992"	"1992"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	97	439549	22.1
	"1992"	"1992"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	1605	7549874	21.3
	"1992"	"1992"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	349	1393716	25.0
	"1992"	"1992"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	50	428384	11.7
	"1992"	"1992"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	1206	7075192	17.0
	"1992"	"1992"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	633	1426559	44.4
	"1992"	"1992"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	123	443123	27.8
	"1992"	"1992"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	2093	7478789	28.0
	"1992"	"1992"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	660	1318601	50.1
	"1992"	"1992"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	136	401591	33.9
	"1992"	"1992"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	2868	6668378	43.0
	"1992"	"1992"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	2923	1347170	217.0
	"1992"	"1992"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	384	424465	90.5
	"1992"	"1992"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	7440	7086035	105.0
	"1992"	"1992"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	1153	1383482	83.3
	"1992"	"1992"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	187	468481	39.9
	"1992"	"1992"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	3337	7564612	44.1
	"1992"	"1992"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	4246	1329769	319.3
	"1992"	"1992"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	518	496877	104.3
	"1992"	"1992"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	10696	7944781	134.6
	"1992"	"1992"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	4617	2938265	157.1
	"1992"	"1992"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	503	1021440	49.2
	"1992"	"1992"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	10466	17478973	59.9
	"1992"	"1992"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	10778	2635039	409.0
	"1992"	"1992"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	1082	987354	109.6
	"1992"	"1992"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	31035	17935899	173.0
	"1992"	"1992"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	7921	2529967	313.1
	"1992"	"1992"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	777	920487	84.4
	"1992"	"1992"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	19597	16723220	117.2
	"1992"	"1992"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	15257	2193430	695.6
	"1992"	"1992"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	1322	832447	158.8
	"1992"	"1992"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	46416	16776783	276.7
	"1992"	"1992"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	9491	1537181	617.4
	"1992"	"1992"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	1152	549449	209.7
	"1992"	"1992"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	35116	11989079	292.9
	"1992"	"1992"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	15514	1283708	1208.5
	"1992"	"1992"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	1733	503244	344.4
	"1992"	"1992"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	62024	11685057	530.8
	"1992"	"1992"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	16192	1150376	1407.5
	"1992"	"1992"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	1992	360111	553.2
	"1992"	"1992"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	75927	9530399	796.7
	"1992"	"1992"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	22204	898874	2470.2
	"1992"	"1992"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	2640	299297	882.1
	"1992"	"1992"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	122036	8759001	1393.3
	"1992"	"1992"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	25609	909778	2814.9
	"1992"	"1992"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	2937	240065	1223.4
	"1992"	"1992"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	175205	9191380	1906.2
	"1992"	"1992"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	30526	636212	4798.1
	"1992"	"1992"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	3939	187781	2097.7
	"1992"	"1992"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	239700	7320803	3274.2
	"1992"	"1992"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	28100	514433	5462.3
	"1992"	"1992"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	3016	98903	3049.5
	"1992"	"1992"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	278839	5949314	4686.9
	"1992"	"1992"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	25035	282979	8846.9
	"1992"	"1992"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	3956	78427	5044.2
	"1992"	"1992"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	270906	3631259	7460.4
	"1992"	"1992"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	22210	177067	12543.3
	"1992"	"1992"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	2435	26345	9242.7
	"1992"	"1992"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	301565	2195625	13734.8
	"1992"	"1992"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	11646	71367	16318.5
	"1992"	"1992"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	2171	17556	12366.1
	"1992"	"1992"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	147419	826700	17832.2
	"1992"	"1992"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	38	Not Applicable	Not Applicable
	"1992"	"1992"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	1	Not Applicable	Not Applicable
	"1992"	"1992"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	79	Not Applicable	Not Applicable
	"1992"	"1992"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	76	Not Applicable	Not Applicable
	"1992"	"1992"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	8	Not Applicable	Not Applicable
	"1992"	"1992"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	272	Not Applicable	Not Applicable
	"1993"	"1993"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	4766	324891	1467.0
	"1993"	"1993"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	466	92987	501.1
	"1993"	"1993"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	9275	1533501	604.8
	"1993"	"1993"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	6121	333984	1832.7
	"1993"	"1993"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	616	98545	625.1
	"1993"	"1993"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	12222	1616332	756.2
	"1993"	"1993"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	886	1283075	69.1
	"1993"	"1993"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	142	378157	37.6
	"1993"	"1993"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	2046	6072481	33.7
	"1993"	"1993"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	1089	1316241	82.7
	"1993"	"1993"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	156	396151	39.4
	"1993"	"1993"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	2747	6388979	43.0
	"1993"	"1993"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	449	1454362	30.9
	"1993"	"1993"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	65	434188	15.0
	"1993"	"1993"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	1201	7211778	16.7
	"1993"	"1993"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	487	1494226	32.6
	"1993"	"1993"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	100	452394	22.1
	"1993"	"1993"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	1616	7599008	21.3
	"1993"	"1993"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	377	1428055	26.4
	"1993"	"1993"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	74	455491	16.2
	"1993"	"1993"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	1285	7245204	17.7
	"1993"	"1993"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	679	1464928	46.4
	"1993"	"1993"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	117	470280	24.9
