"country_name","country_code","year","gdp_pc_ppp"
"Burkina Faso","BFA",1993,618.961156674947
"Bangladesh","BGD",1993,919.838492441976
"Bulgaria","BGR",1993,5037.21483461614
"Bahrain","BHR",1993,30723.787820044
"Bahamas, The","BHS",1993,14864.9280921528
"Belarus","BLR",1993,4646.66507126975
"Belize","BLZ",1993,4496.6525802244
"Bermuda","BMU",1993,28387.895035215
"Bolivia","BOL",1993,2720.89940350184
"Brazil","BRA",1993,7052.71472410599
"Barbados","BRB",1993,8416.55651067997
"Brunei Darussalam","BRN",1993,53720.9580401604
"Bhutan","BTN",1993,1789.87254440848
"Botswana","BWA",1993,5870.79382848043
"Central African Republic","CAF",1993,474.951681731578
"Canada","CAN",1993,21147.3197013381
"Central Europe and the Baltics","CEB",1993,6751.81174311669
"Switzerland","CHE",1993,27726.2785404359
"Chile","CHL",1993,5999.58754680836
"China","CHN",1993,1426.30218187866
"Cote d'Ivoire","CIV",1993,2042.22758477195
"Cameroon","CMR",1993,1524.08560428316
"Congo, Rep.","COG",1993,3543.09479055457
"Colombia","COL",1993,5635.94215001285
"Comoros","COM",1993,1060.44961907368
"Cabo Verde","CPV",1993,1279.04027135929
"Costa Rica","CRI",1993,5737.01678069235
"Caribbean small states","CSS",1993,6342.44351108346
"Cuba","CUB",1993,6236.92400178037
"Cyprus","CYP",1993,13702.2746567638
"Czech Republic","CZE",1993,12124.9723920517
"Germany","DEU",1993,21411.0058436603
"Djibouti","DJI",1993,1753.2282021762
"Dominica","DMA",1993,4847.92297605713
"Denmark","DNK",1993,20795.9165100585
"Dominican Republic","DOM",1993,4168.57034338078
"Algeria","DZA",1993,6495.12735678417
"East Asia & Pacific (developing only)","EAP",1993,1895.43511780937
"East Asia & Pacific (all income levels)","EAS",1993,3842.75044065173
"Europe & Central Asia (developing only)","ECA",1993,4565.84172483841
"Europe & Central Asia (all income levels)","ECS",1993,11793.551701286
"Ecuador","ECU",1993,5355.64757697465
"Egypt, Arab Rep.","EGY",1993,4350.35573301408
"Euro area","EMU",1993,18572.8207300843
"Eritrea","ERI",1993,822.63598422229
"Spain","ESP",1993,15060.9813115394
"Ethiopia","ETH",1993,394.616639540859
"European Union","EUU",1993,16365.386850884
"Fragile and conflict affected situations","FCS",1993,1549.56261332965
"Finland","FIN",1993,17236.8227658934
"Fiji","FJI",1993,4053.81969535544
"France","FRA",1993,19153.1472783691
"Micronesia, Fed. Sts.","FSM",1993,2165.8135413578
"Gabon","GAB",1993,13224.2250979849
"United Kingdom","GBR",1993,19177.679454419
"Georgia","GEO",1993,1686.70294432882
"Ghana","GHA",1993,1396.20761807493
"Guinea","GIN",1993,741.325638083459
"Gambia, The","GMB",1993,1060.13610827943
"Guinea-Bissau","GNB",1993,1109.45662369731
"Equatorial Guinea","GNQ",1993,984.75957072346
"Greece","GRC",1993,14340.4030939492
"Grenada","GRD",1993,5098.42111383295
"Guatemala","GTM",1993,3918.63815460823
"Guyana","GUY",1993,2800.56078963058
"High income","HIC",1993,18558.1943847167
"Hong Kong SAR, China","HKG",1993,21772.3832124441
"Honduras","HND",1993,2395.7249607935
"Heavily indebted poor countries (HIPC)","HPC",1993,959.553494508722
"Hungary","HUN",1993,8344.99516342462
"Indonesia","IDN",1993,3578.03308192088
"India","IND",1993,1309.83321169351
"Ireland","IRL",1993,15377.8777126685
"Iran, Islamic Rep.","IRN",1993,6706.5708687242
"Iraq","IRQ",1993,4464.70892548723
"Iceland","ISL",1993,22367.2156668203
"Israel","ISR",1993,15177.3138136131
"Italy","ITA",1993,20061.0983275937
"Jamaica","JAM",1993,5923.91452631177
"Jordan","JOR",1993,5068.8195538016
"Japan","JPN",1993,21536.8446820402
"Kazakhstan","KAZ",1993,6825.51695527273
"Kenya","KEN",1993,1523.72872929093
"Kyrgyz Republic","KGZ",1993,1586.19444513023
"Cambodia","KHM",1993,702.773958579427
"Kiribati","KIR",1993,992.262593047098
"St. Kitts and Nevis","KNA",1993,10775.4054301017
"Korea, Rep.","KOR",1993,11150.3672070599
"Latin America & Caribbean (developing only)","LAC",1993,6874.88099991651
"Lao PDR","LAO",1993,1214.97625071664
"Lebanon","LBN",1993,7794.94292081437
"Liberia","LBR",1993,137.584715337284
"St. Lucia","LCA",1993,6057.71287973117
"Latin America & Caribbean (all income levels)","LCN",1993,6984.13372301587
"Least developed countries: UN classification","LDC",1993,843.516700730193
"Low income","LIC",1993,789.440553397736
"Sri Lanka","LKA",1993,2631.23417736986
"Lower middle income","LMC",1993,2019.21097746473
"Low & middle income","LMY",1993,2546.89118272549
"Lesotho","LSO",1993,993.654740445686
"Lithuania","LTU",1993,6302.36698248068
"Luxembourg","LUX",1993,38355.5785198565
"Latvia","LVA",1993,4961.1509299536
"Macao SAR, China","MAC",1993,29893.5537267212
"Morocco","MAR",1993,2677.61178175767
"Moldova","MDA",1993,2637.18219186855
"Madagascar","MDG",1993,1027.38729017385
"Middle East & North Africa (all income levels)","MEA",1993,7720.48028271771
"Mexico","MEX",1993,8372.35585322367
"Marshall Islands","MHL",1993,2218.29084437317
"Middle income","MIC",1993,2796.13686964426
"Macedonia, FYR","MKD",1993,4709.98801123866
"Mali","MLI",1993,774.099278161502
"Malta","MLT",1993,13359.3828674912
"Middle East & North Africa (developing only)","MNA",1993,5079.28926550523
"Mongolia","MNG",1993,2332.08410516992
"Mozambique","MOZ",1993,318.300422491418
"Mauritania","MRT",1993,1736.34276460474
"Mauritius","MUS",1993,5976.10044632787
"Malawi","MWI",1993,402.914804781214
"Malaysia","MYS",1993,8615.96527126592
"North America","NAC",1993,25934.3078043003
"Namibia","NAM",1993,4143.85495116536
"Niger","NER",1993,570.072080100457
"Nigeria","NGA",1993,2003.71488224796
"Nicaragua","NIC",1993,2001.45114637043
"Netherlands","NLD",1993,20917.0235394831
"High income: nonOECD","NOC",1993,11255.1772923233
"Norway","NOR",1993,20917.2888224103
"Nepal","NPL",1993,924.709405057363
"New Zealand","NZL",1993,15665.5455525505
"High income: OECD","OEC",1993,20345.3939950846
"OECD members","OED",1993,18452.6763392618
"Oman","OMN",1993,26604.43817598
"Other small states","OSS",1993,3622.01226669394
"Pakistan","PAK",1993,2203.18883733233
"Panama","PAN",1993,6129.36469159644
"Peru","PER",1993,3729.75133816005
"Philippines","PHL",1993,2662.93591759162
"Palau","PLW",1993,8767.88746977309
"Papua New Guinea","PNG",1993,1538.62721169128
"Poland","POL",1993,6363.95939005223
"Puerto Rico","PRI",1993,18863.1607334848
"Portugal","PRT",1993,12545.4564709849
"Paraguay","PRY",1993,4292.04551760062
"Pacific island small states","PSS",1993,2867.1509945886
"Romania","ROU",1993,4615.96024458344
"Russian Federation","RUS",1993,6416.2810241889
"Rwanda","RWA",1993,675.568863310421
"South Asia","SAS",1993,1367.34413344124
"Saudi Arabia","SAU",1993,25702.3808318747
"Sudan","SDN",1993,1424.53934386035
"Senegal","SEN",1993,1247.17701222013
"Singapore","SGP",1993,28053.6812555695
"Solomon Islands","SLB",1993,1418.5287997075
"Sierra Leone","SLE",1993,794.112977204129
"El Salvador","SLV",1993,3560.07371716551
"Sub-Saharan Africa (developing only)","SSA",1993,1609.45922553489
"Sub-Saharan Africa (all income levels)","SSF",1993,1608.96136085233
"Small states","SST",1993,4424.13677689654
"Suriname","SUR",1993,6782.31190199999
"Slovak Republic","SVK",1993,7285.10699539171
"Sweden","SWE",1993,20428.8397162665
"Swaziland","SWZ",1993,3793.00636758801
"Seychelles","SYC",1993,11057.019320239
"Chad","TCD",1993,699.222018953125
"Togo","TGO",1993,709.658158255637
"Thailand","THA",1993,5517.09332087687
"Tajikistan","TJK",1993,1323.28967249159
"Turkmenistan","TKM",1993,4423.32653981679
"Tonga","TON",1993,2756.91470276309
"Trinidad and Tobago","TTO",1993,9209.90748972663
"Tunisia","TUN",1993,4193.49240178314
"Turkey","TUR",1993,5291.56680571064
"Tuvalu","TUV",1993,1809.80172188169
"Tanzania","TZA",1993,961.139222830433
"Uganda","UGA",1993,572.696409252473
"Ukraine","UKR",1993,5188.57956152258
"Upper middle income","UMC",1993,3520.65144635436
"Uruguay","URY",1993,7557.39003538117
"United States","USA",1993,26464.7832594
"Uzbekistan","UZB",1993,1718.87804837843
"St. Vincent and the Grenadines","VCT",1993,4314.85342647156
"Venezuela, RB","VEN",1993,11079.7311561921
"Vietnam","VNM",1993,1239.16270251793
"Vanuatu","VUT",1993,1745.65101372294
"World","WLD",1993,5906.98942643865
"Samoa","WSM",1993,2531.00221133695
"Yemen, Rep.","YEM",1993,2474.81453654545
"South Africa","ZAF",1993,6681.86706903342
"Congo, Dem. Rep.","COD",1993,606.941608492687
"Zambia","ZMB",1993,1645.82762399754
"Zimbabwe","ZWE",1993,1604.44921652731
"Angola","AGO",1994,1908.13946046239
"Albania","ALB",1994,2497.06319390141
"Arab World","ARB",1994,7167.41349524072
"United Arab Emirates","ARE",1994,74951.8199775883
"Armenia","ARM",1994,1421.20390339313
"Antigua and Barbuda","ATG",1994,13152.4107235358
"Australia","AUS",1994,20066.216532507
"Austria","AUT",1994,22679.0925029236
"Azerbaijan","AZE",1994,2721.6596471594
"Burundi","BDI",1994,658.615659392251
"Belgium","BEL",1994,21919.980706418
"Benin","BEN",1994,974.793904379228
"Burkina Faso","BFA",1994,623.190046716687
"Bangladesh","BGD",1994,957.154390309442
"Bulgaria","BGR",1994,5255.54641877981
"Bahrain","BHR",1994,30530.8859173921
"Bahamas, The","BHS",1994,15391.0144120776
"Bosnia and Herzegovina","BIH",1994,1003.09702110543
"Belarus","BLR",1994,4195.07133706335
"Belize","BLZ",1994,4510.13173835326
"Bermuda","BMU",1994,28963.1218676909
"Bolivia","BOL",1994,2841.73752550359
"Brazil","BRA",1994,7471.48345844931
"Barbados","BRB",1994,8912.21933820389
"Brunei Darussalam","BRN",1994,55067.8462428555
"Bhutan","BTN",1994,1946.40238458583
"Botswana","BWA",1994,6053.89628182176
"Central African Republic","CAF",1994,496.806259222939
"Canada","CAN",1994,22364.8974034699
"Central Europe and the Baltics","CEB",1994,7148.40890847051
"Switzerland","CHE",1994,28448.1920374876
"Chile","CHL",1994,6428.57096766634
"China","CHN",1994,1628.61824275238
"Cote d'Ivoire","CIV",1994,2037.99562332072
"Cameroon","CMR",1994,1544.28293595717
"Congo, Rep.","COG",1994,3329.97336073855
"Colombia","COL",1994,5980.45141086244
"Comoros","COM",1994,1001.36008901517
"Cabo Verde","CPV",1994,1515.1899420746
"Costa Rica","CRI",1994,5989.03279808127
"Caribbean small states","CSS",1994,6611.16351698081
"Cuba","CUB",1994,6381.29058025544
"Cyprus","CYP",1994,14515.5754211338
"Czech Republic","CZE",1994,12738.6636813508
"Germany","DEU",1994,22325.8792191995
"Djibouti","DJI",1994,1744.08761998034
"Dominica","DMA",1994,5010.00806268062
"Denmark","DNK",1994,22336.4299475706
"Dominican Republic","DOM",1994,4273.91184516074
"Algeria","DZA",1994,6437.31817841409
"East Asia & Pacific (developing only)","EAP",1994,2113.25275936599
"East Asia & Pacific (all income levels)","EAS",1994,4120.69294865205
"Europe & Central Asia (developing only)","ECA",1994,4197.43468681351
"Europe & Central Asia (all income levels)","ECS",1994,12013.549972696
"Ecuador","ECU",1994,5579.18776903704
"Egypt, Arab Rep.","EGY",1994,4548.40789715196
"Euro area","EMU",1994,19373.1730651469
"Eritrea","ERI",1994,1011.94549642001
"Spain","ESP",1994,15705.7546671918
"Ethiopia","ETH",1994,401.976439683108
"European Union","EUU",1994,17149.8283201456
"Fragile and conflict affected situations","FCS",1994,1585.98792238246
"Finland","FIN",1994,18218.3998777274
"Fiji","FJI",1994,4290.02243107835
"France","FRA",1994,19945.0434625915
"Micronesia, Fed. Sts.","FSM",1994,2156.0174494728
"Gabon","GAB",1994,13644.4714701002
"United Kingdom","GBR",1994,20322.3255184991
"Georgia","GEO",1994,1559.10078111027
"Ghana","GHA",1994,1433.9729763188
"Guinea","GIN",1994,747.537097079157
"Gambia, The","GMB",1994,1054.68161774952
"Guinea-Bissau","GNB",1994,1143.02926418033
"Equatorial Guinea","GNQ",1994,1134.56847394075
"Greece","GRC",1994,14814.6307407105
"Grenada","GRD",1994,5290.81752717663
"Guatemala","GTM",1994,4067.77529001271
"Guyana","GUY",1994,3096.01236997649
"High income","HIC",1994,19337.047743924
"Hong Kong SAR, China","HKG",1994,23051.9113867952
"Honduras","HND",1994,2353.95103928288
"Heavily indebted poor countries (HIPC)","HPC",1994,955.378409880238
"Hungary","HUN",1994,8785.77854388932
"Indonesia","IDN",1994,3866.49005370901
"India","IND",1994,1400.35840399392
"Ireland","IRL",1994,16543.7530500148
"Iran, Islamic Rep.","IRN",1994,6747.1473634749
"Iraq","IRQ",1994,4589.43154614649
"Iceland","ISL",1994,23463.3235716135
"Israel","ISR",1994,16173.7293809926
"Italy","ITA",1994,20924.4669665015
"Jamaica","JAM",1994,6086.11522937514
"Jordan","JOR",1994,5227.06237388019
"Japan","JPN",1994,22109.6671721078
"Kazakhstan","KAZ",1994,6181.24488440402
"Kenya","KEN",1994,1549.36070575327
"Kyrgyz Republic","KGZ",1994,1294.98794986383
"Cambodia","KHM",1994,756.518357810903
"Kiribati","KIR",1994,1049.53510683385
"St. Kitts and Nevis","KNA",1994,11422.0906349202
"Korea, Rep.","KOR",1994,12262.5693312055
"Latin America & Caribbean (developing only)","LAC",1994,7217.87786013523
"Lao PDR","LAO",1994,1306.63138149893
"Lebanon","LBN",1994,8384.34184527724
"Liberia","LBR",1994,109.232608407588
"St. Lucia","LCA",1994,6202.16857237595
"Latin America & Caribbean (all income levels)","LCN",1994,7337.78648412977
"Least developed countries: UN classification","LDC",1994,857.648463496535
"Low income","LIC",1994,803.501670860353
"Sri Lanka","LKA",1994,2798.74331224442
"Lower middle income","LMC",1994,2088.68526204782
"Low & middle income","LMY",1994,2675.25404081705
"Lesotho","LSO",1994,1049.38717360117
"Lithuania","LTU",1994,5848.11168817706
"Luxembourg","LUX",1994,40118.4754849612
"Latvia","LVA",1994,5264.87178458096
"Macao SAR, China","MAC",1994,31293.2906740937
"Morocco","MAR",1994,2999.82046231229
"Moldova","MDA",1994,1866.54081642101
"Madagascar","MDG",1994,1016.62665889746
"Middle East & North Africa (all income levels)","MEA",1994,7931.76341947972
"Mexico","MEX",1994,8770.87588988187
"Marshall Islands","MHL",1994,2373.66566587418
"Middle income","MIC",1994,2943.04266619266
"Macedonia, FYR","MKD",1994,4749.82428032607
"Mali","MLI",1994,777.342559440937
"Malta","MLT",1994,14287.3200985848
"Middle East & North Africa (developing only)","MNA",1994,5197.40802282427
"Mongolia","MNG",1994,2414.00414841322
"Mozambique","MOZ",1994,334.471258919691
"Mauritania","MRT",1994,1670.07709000824
"Mauritius","MUS",1994,6267.10488894268
"Malawi","MWI",1994,367.421516818444
"Malaysia","MYS",1994,9369.31165769428
"North America","NAC",1994,27238.0377749416
"Namibia","NAM",1994,4180.82363978531
"Niger","NER",1994,585.045034750964
"Nigeria","NGA",1994,2013.96707430497
"Nicaragua","NIC",1994,2062.70290450013
"Netherlands","NLD",1994,21862.5109700417
"High income: nonOECD","NOC",1994,11196.023597465
"Norway","NOR",1994,22314.1243567848
"Nepal","NPL",1994,995.764712089594
"New Zealand","NZL",1994,16776.1277463345
"High income: OECD","OEC",1994,21315.1146665023
"OECD members","OED",1994,19287.854336085
"Oman","OMN",1994,27348.3618147813
"Other small states","OSS",1994,3744.14634181822
"Pakistan","PAK",1994,2275.19663603
"Panama","PAN",1994,6307.0937416891
"Peru","PER",1994,4199.61806648963
"Philippines","PHL",1994,2774.83806887419
"Palau","PLW",1994,9344.77968180548
"Papua New Guinea","PNG",1994,1622.83418757627
"Poland","POL",1994,6828.96570900811
"Puerto Rico","PRI",1994,19845.8977322161
"Portugal","PRT",1994,12901.3043408888
"Paraguay","PRY",1994,4507.77337137855
"Pacific island small states","PSS",1994,3019.26706137293
"Qatar","QAT",1994,55338.2762024701
"Romania","ROU",1994,4908.29210699264
"Russian Federation","RUS",1994,5736.03026808857
"Rwanda","RWA",1994,363.488753021229
"South Asia","SAS",1994,1450.3068577091
"Saudi Arabia","SAU",1994,25785.6799519085
"Sudan","SDN",1994,1425.31329640424
"Senegal","SEN",1994,1237.21060717996
"Singapore","SGP",1994,30799.0233721296
"Solomon Islands","SLB",1994,1537.64038692193
"Sierra Leone","SLE",1994,803.214605144329
"El Salvador","SLV",1994,3801.05119858807
"Sub-Saharan Africa (developing only)","SSA",1994,1627.58482616565
"Sub-Saharan Africa (all income levels)","SSF",1994,1627.18347268014
"Small states","SST",1994,4585.10287001178
"Suriname","SUR",1994,7057.44388392077
"Slovak Republic","SVK",1994,7870.75169290238
"Sweden","SWE",1994,21562.6182361963
"Swaziland","SWZ",1994,3890.95228440104
"Seychelles","SYC",1994,11017.7323082705
"Chad","TCD",1994,761.647761627134
"Togo","TGO",1994,813.572726228615
"Thailand","THA",1994,6096.38722131275
"Tajikistan","TJK",1994,1047.54484948906
"Turkmenistan","TKM",1994,3641.30061532157
"Tonga","TON",1994,2950.2169937547
"Trinidad and Tobago","TTO",1994,9694.54647853403
"Tunisia","TUN",1994,4311.30366000571
"Turkey","TUR",1994,5029.17827885835
"Tuvalu","TUV",1994,2029.43266228645
"Tanzania","TZA",1994,965.785166367989
"Uganda","UGA",1994,602.148208965061
"Ukraine","UKR",1994,4103.8657018262
"Upper middle income","UMC",1994,3744.46977687796
"Uruguay","URY",1994,8219.43920117867
"United States","USA",1994,27776.8065489537
"Uzbekistan","UZB",1994,1631.7579652974
"St. Vincent and the Grenadines","VCT",1994,4272.89921076233
"Venezuela, RB","VEN",1994,10810.9610116485
"Vietnam","VNM",1994,1354.3911192404
"Vanuatu","VUT",1994,1892.14487848386
"West Bank and Gaza","PSE",1994,1945.99574112246
"World","WLD",1994,6141.36335446341
"Samoa","WSM",1994,2495.47380750325
"Yemen, Rep.","YEM",1994,2571.7633250156
"South Africa","ZAF",1994,6893.26085859079
"Congo, Dem. Rep.","COD",1994,574.378517859583
"Zambia","ZMB",1994,1499.76873875742
"Zimbabwe","ZWE",1994,1755.73160960195
"Angola","AGO",1995,2086.34341992936
"Albania","ALB",1995,2906.14139466581
"Arab World","ARB",1995,7307.01872160952
"United Arab Emirates","ARE",1995,77662.7205149382
"Armenia","ARM",1995,1583.11874832464
"Antigua and Barbuda","ATG",1995,12527.5598805977
"Australia","AUS",1995,20966.3071384641
"Austria","AUT",1995,23733.4618225785
"Azerbaijan","AZE",1995,2422.56419435459
"Burundi","BDI",1995,609.398022912813
"Belgium","BEL",1995,22862.8882898373
"Benin","BEN",1995,1020.24525268396
"Burkina Faso","BFA",1995,654.352939526862
"Bangladesh","BGD",1995,1003.88058990083
"Bulgaria","BGR",1995,5543.3740166973
"Bahrain","BHR",1995,31556.6289383565
"Bahamas, The","BHS",1995,16152.6641760858
"Bosnia and Herzegovina","BIH",1995,1285.67127735256
"Belarus","BLR",1995,3849.68886825411
"Belize","BLZ",1995,4530.64385895346
"Bermuda","BMU",1995,30648.5037869091
"Bolivia","BOL",1995,2968.54722441572
"Brazil","BRA",1995,7843.46123634013
"Barbados","BRB",1995,9208.47868955722
"Brunei Darussalam","BRN",1995,57215.7401979122
"Bhutan","BTN",1995,2137.98553152122
"Botswana","BWA",1995,6453.60183836937
"Central African Republic","CAF",1995,531.237738219722
"Canada","CAN",1995,23263.1352259042
"Central Europe and the Baltics","CEB",1995,7712.7031777597
"Switzerland","CHE",1995,28986.8471117094
"Chile","CHL",1995,7213.44326332864
"China","CHN",1995,1824.33525403589
"Cote d'Ivoire","CIV",1995,2163.18627279233
"Cameroon","CMR",1995,1596.51935838702
"Congo, Rep.","COG",1995,3440.3724345894
"Colombia","COL",1995,6307.31205867213
"Comoros","COM",1995,1033.64310685372
